round_id,pocket_id,receptor_id,ligand_id,seed_index,job_id,status,n_poses,best_affinity_kcal,output_file,error_message,timestamp
1,EGFR_170-200_PKT15,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT15__97806__seed1,ok,5,-6.665,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT15/97806/EGFR_170-200_PKT15_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT17,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT17__173940__seed1,ok,10,-6.645,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT17/173940/EGFR_170-200_PKT17_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT17,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT17__97806__seed1,ok,10,-5.612,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT17/97806/EGFR_170-200_PKT17_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT25,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT25__173940__seed1,ok,5,-6.689,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT25/173940/EGFR_170-200_PKT25_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT17,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT17__VAX-C12_0__seed1,ok,10,-6.794,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT17/VAX-C12_0/EGFR_170-200_PKT17_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT25,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT25__VAX-C12_0__seed1,ok,5,-7.713,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT25/VAX-C12_0/EGFR_170-200_PKT25_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT25,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT25__97806__seed1,ok,5,-6.518,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT25/97806/EGFR_170-200_PKT25_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT26,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT26__173940__seed1,ok,5,-5.752,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT26/173940/EGFR_170-200_PKT26_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT26,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT26__97806__seed1,ok,5,-5.797,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT26/97806/EGFR_170-200_PKT26_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT26,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT26__VAX-C12_0__seed1,ok,5,-6.044,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT26/VAX-C12_0/EGFR_170-200_PKT26_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT28,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT28__97806__seed1,ok,10,-4.972,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT28/97806/EGFR_170-200_PKT28_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT28,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT28__173940__seed1,ok,10,-5.192,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT28/173940/EGFR_170-200_PKT28_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT31,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT31__173940__seed1,ok,5,-7.544,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT31/173940/EGFR_170-200_PKT31_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT28,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT28__VAX-C12_0__seed1,ok,10,-5.364,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT28/VAX-C12_0/EGFR_170-200_PKT28_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT31,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT31__97806__seed1,ok,5,-6.578,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT31/97806/EGFR_170-200_PKT31_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT31,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT31__VAX-C12_0__seed1,ok,5,-9.106,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT31/VAX-C12_0/EGFR_170-200_PKT31_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT33,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT33__97806__seed1,ok,5,-6.536,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT33/97806/EGFR_170-200_PKT33_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT33,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT33__173940__seed1,ok,5,-6.793,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT33/173940/EGFR_170-200_PKT33_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT33,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT33__VAX-C12_0__seed1,ok,5,-7.655,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT33/VAX-C12_0/EGFR_170-200_PKT33_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT34,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT34__173940__seed1,ok,20,-7.679,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT34/173940/EGFR_170-200_PKT34_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT34,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT34__VAX-C12_0__seed1,ok,20,-9.122,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT34/VAX-C12_0/EGFR_170-200_PKT34_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT34,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT34__97806__seed1,ok,19,-6.883,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT34/97806/EGFR_170-200_PKT34_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT36,EGFR_170-200,97806,1,EGFR_170-200__EGFR_170-200_PKT36__97806__seed1,ok,5,-6.53,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT36/97806/EGFR_170-200_PKT36_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT36,EGFR_170-200,VAX-C12_0,1,EGFR_170-200__EGFR_170-200_PKT36__VAX-C12_0__seed1,ok,5,-7.757,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT36/VAX-C12_0/EGFR_170-200_PKT36_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_170-200_PKT36,EGFR_170-200,173940,1,EGFR_170-200__EGFR_170-200_PKT36__173940__seed1,ok,5,-6.762,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_170-200/EGFR_170-200_PKT36/173940/EGFR_170-200_PKT36_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
